Run_ID	Created_At	PR	Failed_s390x_Jobs	Failed_Job_URLs	Run_URL	Title
29584966386	2026-07-17T13:41:58Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/29584966386/job/87899648869	https://github.com/canonical/craft-parts/actions/runs/29584966386	feat: add overlay-recommended-packages
29540671544	2026-07-16T22:50:30Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/29540671544/job/88491936704	https://github.com/canonical/craft-parts/actions/runs/29540671544	docs: fix cmake plugin ref in parts explanation
29457111352	2026-07-15T22:58:15Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/29457111352/job/87492627455	https://github.com/canonical/craft-parts/actions/runs/29457111352	ci: align policy OSV scanner inputs (#1640)
29454807709	2026-07-15T22:15:40Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/29454807709/job/87485521621	https://github.com/canonical/craft-parts/actions/runs/29454807709	docs: update craft-providers link
29452325389	2026-07-15T21:33:03Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/29452325389/job/87478368038	https://github.com/canonical/craft-parts/actions/runs/29452325389	ci: skip tests on documentation-only PRs
29447703773	2026-07-15T20:17:01Z	-	test-common / Fast tests (noble, s390x, edge)	https://github.com/canonical/craft-parts/actions/runs/29447703773/job/87472809665	https://github.com/canonical/craft-parts/actions/runs/29447703773	feat: set `DEBIAN_FRONTEND=noninteractive` by default
29374856085	2026-07-14T23:01:28Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/29374856085/job/87226089556	https://github.com/canonical/craft-parts/actions/runs/29374856085	docs(python): clarify python-requirements usage (#1595)
29364776690	2026-07-14T20:12:02Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/29364776690/job/87193569012	https://github.com/canonical/craft-parts/actions/runs/29364776690	ci: align policy OSV scanner inputs
29349206410	2026-07-14T16:20:09Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/29349206410/job/87140787422	https://github.com/canonical/craft-parts/actions/runs/29349206410	build(deps): update actions/checkout action to v7 (#1638)
29137073793	2026-07-11T02:52:56Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/29137073793/job/86503261326	https://github.com/canonical/craft-parts/actions/runs/29137073793	build(deps): update actions/checkout action to v7 (main)
29136826484	2026-07-11T02:43:50Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/29136826484/job/86502585747	https://github.com/canonical/craft-parts/actions/runs/29136826484	build(deps): lock file maintenance (main)
29134393221	2026-07-11T01:18:39Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/29134393221/job/86495759774	https://github.com/canonical/craft-parts/actions/runs/29134393221	build(deps): update dependency sphinx-substitution-extensions to v2026 (hotfix/2.33)
29062757099	2026-07-10T01:36:25Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/29062757099/job/86267920762	https://github.com/canonical/craft-parts/actions/runs/29062757099	build(deps): update dependency mypy to v2 (main)
29036843519	2026-07-09T17:23:01Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/29036843519/job/86183795361	https://github.com/canonical/craft-parts/actions/runs/29036843519	chore: merge 2.34.1 into main (#1634)
29032639946	2026-07-09T16:14:11Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/29032639946/job/86174436740	https://github.com/canonical/craft-parts/actions/runs/29032639946	chore: merge 2.34.1 into main
29027559053	2026-07-09T14:58:14Z	-	test-other-plugins / Slow tests (noble, s390x, edge, 3.12); test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/29027559053/job/86151387606; https://github.com/canonical/craft-parts/actions/runs/29027559053/job/86151387612	https://github.com/canonical/craft-parts/actions/runs/29027559053	fix(poetry): don't install the export plugin from apt
28892790955	2026-07-07T19:27:00Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/28892790955/job/85709681952	https://github.com/canonical/craft-parts/actions/runs/28892790955	feat(PROTOTYPE): root_dir for handling monorepos
28693431816	2026-07-04T03:23:58Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/28693431816/job/85098832737	https://github.com/canonical/craft-parts/actions/runs/28693431816	build(deps): update actions/checkout action to v7
28451907958	2026-06-30T14:27:18Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/28451907958/job/84381602563	https://github.com/canonical/craft-parts/actions/runs/28451907958	build(deps): update pre-commit hook astral-sh/ruff-pre-commit to v0.1…
28390588328	2026-06-29T17:27:41Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/28390588328/job/84116396493	https://github.com/canonical/craft-parts/actions/runs/28390588328	build: bump starlette
28299754376	2026-06-27T19:41:55Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/28299754376/job/84110413821	https://github.com/canonical/craft-parts/actions/runs/28299754376	build(deps): update pre-commit hook astral-sh/ruff-pre-commit to v0.1…
28273867863	2026-06-27T01:06:10Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/28273867863/job/83776607842	https://github.com/canonical/craft-parts/actions/runs/28273867863	build(deps): update dependency sphinx-substitution-extensions to v2025.12.15 (hotfix/2.33)
28273837645	2026-06-27T01:05:03Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12); test-other-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/28273837645/job/83776517589; https://github.com/canonical/craft-parts/actions/runs/28273837645/job/83776517670	https://github.com/canonical/craft-parts/actions/runs/28273837645	build(deps): update dependency mypy to v2
28273822918	2026-06-27T01:04:29Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/28273822918/job/83776472646	https://github.com/canonical/craft-parts/actions/runs/28273822918	build(deps): update actions/checkout action to v7
28273821040	2026-06-27T01:04:25Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/28273821040/job/83776466860	https://github.com/canonical/craft-parts/actions/runs/28273821040	build(deps): update pre-commit hook astral-sh/ruff-pre-commit to v0.1…
28119085713	2026-06-24T18:01:20Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/28119085713/job/83266068283	https://github.com/canonical/craft-parts/actions/runs/28119085713	fix(colcon): add missing build-packages to colcon (#1622)
28100416943	2026-06-24T13:02:09Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/28100416943/job/83200651025	https://github.com/canonical/craft-parts/actions/runs/28100416943	fix(plugins/colcon): disable test targets by default (#1623)
27880761695	2026-06-20T18:57:47Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/27880761695/job/82507807218	https://github.com/canonical/craft-parts/actions/runs/27880761695	build(deps): update bugfixes to v0.15.18
27860933744	2026-06-20T05:02:00Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12); test-other-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/27860933744/job/82456717328; https://github.com/canonical/craft-parts/actions/runs/27860933744/job/82456717403	https://github.com/canonical/craft-parts/actions/runs/27860933744	build(deps): update bugfixes to v0.15.17
27835261316	2026-06-19T15:43:33Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/27835261316/job/82381643265	https://github.com/canonical/craft-parts/actions/runs/27835261316	fix: dependency handling when organizing to overlay (#1618)
27831938104	2026-06-19T14:35:25Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/27831938104/job/82370607958	https://github.com/canonical/craft-parts/actions/runs/27831938104	build(deps): update dependency sphinx-substitution-extensions to v2026
27830858720	2026-06-19T14:13:46Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/27830858720/job/82366989512	https://github.com/canonical/craft-parts/actions/runs/27830858720	fix(plugins/colcon): disable test targets by default
27825190383	2026-06-19T12:17:15Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/27825190383/job/83044228761	https://github.com/canonical/craft-parts/actions/runs/27825190383	fix(colcon): add missing build-packages to colcon
27820347632	2026-06-19T10:29:29Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/27820347632/job/82331675284	https://github.com/canonical/craft-parts/actions/runs/27820347632	fix(colcon): add missing build-packages to colcon
27716643303	2026-06-17T20:10:07Z	-	test-other-plugins / Slow tests (noble, s390x, edge, 3.12); test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/27716643303/job/81991167664; https://github.com/canonical/craft-parts/actions/runs/27716643303/job/81991168425	https://github.com/canonical/craft-parts/actions/runs/27716643303	ci: update code owners
27714492076	2026-06-17T19:32:07Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/27714492076/job/81983728727	https://github.com/canonical/craft-parts/actions/runs/27714492076	chore(merge): hotfix/2.33 into main
27713937009	2026-06-17T19:22:15Z	-	test-other-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/27713937009/job/81981832880	https://github.com/canonical/craft-parts/actions/runs/27713937009	fix: migrate overlay files before running stage or prime (#1617) (#1619)
27709415248	2026-06-17T18:02:19Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12); test-other-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/27709415248/job/81966310317; https://github.com/canonical/craft-parts/actions/runs/27709415248/job/81966310367	https://github.com/canonical/craft-parts/actions/runs/27709415248	docs(uv): clarify stage-packages usage
27689104090	2026-06-17T12:31:30Z	-	test-other-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/27689104090/job/81895204243	https://github.com/canonical/craft-parts/actions/runs/27689104090	fix: handle dependencies when organizing to overlay
27685857124	2026-06-17T11:32:07Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/27685857124/job/81884267689	https://github.com/canonical/craft-parts/actions/runs/27685857124	docs(changelog): finalize 2.33.0 (#1549)
27637097773	2026-06-16T17:51:24Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/27637097773/job/81727126282	https://github.com/canonical/craft-parts/actions/runs/27637097773	fix: migrate overlay files before running stage or prime (#1617)
27476951976	2026-06-13T19:36:32Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/27476951976/job/81217892158	https://github.com/canonical/craft-parts/actions/runs/27476951976	build(deps): update bugfixes to v0.15.17
27455611777	2026-06-13T03:45:59Z	-	test-common / Slow tests (noble, s390x, edge, 3.12); test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/27455611777/job/81159502226; https://github.com/canonical/craft-parts/actions/runs/27455611777/job/81159502290	https://github.com/canonical/craft-parts/actions/runs/27455611777	build(deps): update bugfixes to v0.15.16
27417220141	2026-06-12T12:59:56Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/27417220141/job/81312661444	https://github.com/canonical/craft-parts/actions/runs/27417220141	feat(plugins): allow subclasses to set autoconf parameters
27373454379	2026-06-11T19:53:57Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/27373454379/job/80891463654	https://github.com/canonical/craft-parts/actions/runs/27373454379	fix: migrate overlay files before running stage or prime
27344944706	2026-06-11T11:54:47Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/27344944706/job/80791013157	https://github.com/canonical/craft-parts/actions/runs/27344944706	build(deps): update dependency sphinx-substitution-extensions to v2026 (main)
27288538125	2026-06-10T15:55:33Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/27288538125/job/80602484497	https://github.com/canonical/craft-parts/actions/runs/27288538125	docs: finalize 2.34.0
27280685230	2026-06-10T13:44:30Z	-	test-common / Fast tests (noble, s390x, edge); test-other-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/27280685230/job/80574082301; https://github.com/canonical/craft-parts/actions/runs/27280685230/job/80574082949	https://github.com/canonical/craft-parts/actions/runs/27280685230	feat: allow the plus sign in partition names
27265305227	2026-06-10T09:00:48Z	-	test-other-plugins / Slow tests (noble, s390x, edge, 3.12); test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/27265305227/job/80520816828; https://github.com/canonical/craft-parts/actions/runs/27265305227/job/80520817008	https://github.com/canonical/craft-parts/actions/runs/27265305227	docs: finalize 2.34.0
27222875892	2026-06-09T17:09:31Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/27222875892/job/80560212786	https://github.com/canonical/craft-parts/actions/runs/27222875892	feat: allow applications to set build environment
27032697224	2026-06-05T18:26:10Z	-	test-common / Fast tests (noble, s390x, edge)	https://github.com/canonical/craft-parts/actions/runs/27032697224/job/79788810471	https://github.com/canonical/craft-parts/actions/runs/27032697224	feat: allow applications to set build environment
27022456242	2026-06-05T14:59:22Z	-	test-common / Fast tests (noble, s390x, edge)	https://github.com/canonical/craft-parts/actions/runs/27022456242/job/79753702500	https://github.com/canonical/craft-parts/actions/runs/27022456242	Make the `nil` plugin out-of-source
26971001503	2026-06-04T18:19:46Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/26971001503/job/79585915809	https://github.com/canonical/craft-parts/actions/runs/26971001503	fix(deb): avoid re-downloading cached stage-packages
26952366212	2026-06-04T12:41:55Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12); test-other-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/26952366212/job/79520638459; https://github.com/canonical/craft-parts/actions/runs/26952366212/job/79520638622	https://github.com/canonical/craft-parts/actions/runs/26952366212	feat: allow applications to set build environment
26908697439	2026-06-03T19:42:40Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/26908697439/job/79380548412	https://github.com/canonical/craft-parts/actions/runs/26908697439	fix(executor): preserve special files during build copy
26900413789	2026-06-03T17:05:03Z	-	test-common / Fast tests (noble, s390x, edge); test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/26900413789/job/79351000595; https://github.com/canonical/craft-parts/actions/runs/26900413789/job/79351000952	https://github.com/canonical/craft-parts/actions/runs/26900413789	ci: test on Python 3.14 and Ubuntu 26.04 (Resolute)
26896799655	2026-06-03T15:58:40Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/26896799655/job/79337952806	https://github.com/canonical/craft-parts/actions/runs/26896799655	build(deps): lock file maintenance
26896763863	2026-06-03T15:58:03Z	-	test-other-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/26896763863/job/79337824085	https://github.com/canonical/craft-parts/actions/runs/26896763863	build(deps): update ruff-pre-commit to v0.15.15 (main)
26892191704	2026-06-03T14:40:23Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12); test-other-plugins / Slow tests (noble, s390x, edge, 3.12); test-common / Fast tests (noble, s390x, edge)	https://github.com/canonical/craft-parts/actions/runs/26892191704/job/79321036492; https://github.com/canonical/craft-parts/actions/runs/26892191704/job/79321036552; https://github.com/canonical/craft-parts/actions/runs/26892191704/job/79321037073	https://github.com/canonical/craft-parts/actions/runs/26892191704	feat: handle snap components in stage-snaps
26846064278	2026-06-02T20:27:49Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12); test-common / Fast tests (noble, s390x, edge)	https://github.com/canonical/craft-parts/actions/runs/26846064278/job/79165920234; https://github.com/canonical/craft-parts/actions/runs/26846064278/job/79165920343	https://github.com/canonical/craft-parts/actions/runs/26846064278	feat: handle snap components in stage-snaps
26676434442	2026-05-30T06:05:31Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/26676434442/job/78629025468	https://github.com/canonical/craft-parts/actions/runs/26676434442	feat(organize): support build pseudo-partition source
26642973529	2026-05-29T14:26:21Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/26642973529/job/78520795716	https://github.com/canonical/craft-parts/actions/runs/26642973529	feat(organize): support build pseudo-partition source
26519221028	2026-05-27T14:56:53Z	-	test-common / Fast tests (noble, s390x, edge)	https://github.com/canonical/craft-parts/actions/runs/26519221028/job/78105087385	https://github.com/canonical/craft-parts/actions/runs/26519221028	fix(executor): preserve special files during build copy
26502587794	2026-05-27T09:21:30Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/26502587794/job/78046655020	https://github.com/canonical/craft-parts/actions/runs/26502587794	fix(sources): detect local file source changes
26479242788	2026-05-26T22:39:47Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/26479242788/job/77972855568	https://github.com/canonical/craft-parts/actions/runs/26479242788	refactor: use pathlib internally
26472606674	2026-05-26T20:14:54Z	-	test-common / Slow tests (noble, s390x, edge, 3.12); test-common / Fast tests (noble, s390x, edge)	https://github.com/canonical/craft-parts/actions/runs/26472606674/job/77949804251; https://github.com/canonical/craft-parts/actions/runs/26472606674/job/77949804270	https://github.com/canonical/craft-parts/actions/runs/26472606674	fix(git): checkout commit before updating submodules
26466456130	2026-05-26T18:12:19Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/26466456130/job/77927946313	https://github.com/canonical/craft-parts/actions/runs/26466456130	chore: add Copilot collections
26459283158	2026-05-26T15:52:29Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/26459283158/job/77902259778	https://github.com/canonical/craft-parts/actions/runs/26459283158	ci: separate flaky tests into their own job
26367811608	2026-05-24T17:21:39Z	-	test-common / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/26367811608/job/77614569948	https://github.com/canonical/craft-parts/actions/runs/26367811608	fix(git): checkout commit before updating submodules
26339773496	2026-05-23T18:04:02Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/26339773496/job/77539618345	https://github.com/canonical/craft-parts/actions/runs/26339773496	build(deps): update pre-commit hook astral-sh/ruff-pre-commit to v0.1…
26326064317	2026-05-23T06:43:42Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/26326064317/job/77503929716	https://github.com/canonical/craft-parts/actions/runs/26326064317	fix(organize): nest overlay directory globs
26299241434	2026-05-22T16:20:35Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/26299241434/job/77419839004	https://github.com/canonical/craft-parts/actions/runs/26299241434	docs(uv): clarify stage-packages usage
26293512693	2026-05-22T14:25:42Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/26293512693/job/77399855146	https://github.com/canonical/craft-parts/actions/runs/26293512693	feat(overlay): plugins can define overlay commands (#1567)
26291720358	2026-05-22T13:50:18Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/26291720358/job/77393431768	https://github.com/canonical/craft-parts/actions/runs/26291720358	feat(snaps): use '@' for separating stage-snap names from their channels.
26291170532	2026-05-22T13:39:36Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/26291170532/job/77391562065	https://github.com/canonical/craft-parts/actions/runs/26291170532	fix(organize): allow merging directories in overlay with metadata differences
26273664325	2026-05-22T07:07:10Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/26273664325/job/77332721404	https://github.com/canonical/craft-parts/actions/runs/26273664325	fix(errors): generalize partition usage resolution
26227738077	2026-05-21T13:04:55Z	-	test-common / Slow tests (noble, s390x, edge, 3.12); test-common / Fast tests (noble, s390x, edge); test-python-plugins / Slow tests (noble, s390x, edge, 3.12); test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/26227738077/job/77179243258; https://github.com/canonical/craft-parts/actions/runs/26227738077/job/77179243276; https://github.com/canonical/craft-parts/actions/runs/26227738077/job/77179243400; https://github.com/canonical/craft-parts/actions/runs/26227738077/job/77179243670	https://github.com/canonical/craft-parts/actions/runs/26227738077	docs(uv): clarify stage-packages usage
26208461495	2026-05-21T06:01:05Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/26208461495/job/77113417296	https://github.com/canonical/craft-parts/actions/runs/26208461495	fix(deb): avoid re-downloading cached stage-packages
26190525655	2026-05-20T21:17:28Z	-	test-other-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/26190525655/job/77057450991	https://github.com/canonical/craft-parts/actions/runs/26190525655	fix(executor): handle empty-string organize path
26188416323	2026-05-20T20:35:14Z	-	test-common / Fast tests (noble, s390x, edge); test-common / Slow tests (noble, s390x, edge, 3.12); test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/26188416323/job/77152457765; https://github.com/canonical/craft-parts/actions/runs/26188416323/job/77152458314; https://github.com/canonical/craft-parts/actions/runs/26188416323/job/77152458830	https://github.com/canonical/craft-parts/actions/runs/26188416323	fix(organize): reject sources outside install dir
26188233725	2026-05-20T20:31:42Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/26188233725/job/77049447680	https://github.com/canonical/craft-parts/actions/runs/26188233725	chore: add Copilot collections
26169625905	2026-05-20T14:36:19Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12); test-common / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/26169625905/job/77137672575; https://github.com/canonical/craft-parts/actions/runs/26169625905/job/77137672824	https://github.com/canonical/craft-parts/actions/runs/26169625905	feat(snaps): use '@' for separating stage-snap names from their channels.
26163519209	2026-05-20T12:48:00Z	-	test-common / Fast tests (noble, s390x, edge)	https://github.com/canonical/craft-parts/actions/runs/26163519209/job/76961298963	https://github.com/canonical/craft-parts/actions/runs/26163519209	Add Patches Directive
26116804089	2026-05-19T18:23:36Z	-	test-python-plugins / Slow tests (noble, s390x, edge, 3.12); test-java-plugins / Slow tests (noble, s390x, edge, 3.12); test-common / Slow tests (noble, s390x, edge, 3.12); test-common / Fast tests (noble, s390x, edge); test-other-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/26116804089/job/76808085101; https://github.com/canonical/craft-parts/actions/runs/26116804089/job/76808085264; https://github.com/canonical/craft-parts/actions/runs/26116804089/job/76808085270; https://github.com/canonical/craft-parts/actions/runs/26116804089/job/76808085271; https://github.com/canonical/craft-parts/actions/runs/26116804089/job/76808085330	https://github.com/canonical/craft-parts/actions/runs/26116804089	feat(overlay): plugins can define overlay commands
26114116060	2026-05-19T17:32:24Z	-	test-other-plugins / Slow tests (noble, s390x, edge, 3.12); test-common / Slow tests (noble, s390x, edge, 3.12); test-common / Fast tests (noble, s390x, edge)	https://github.com/canonical/craft-parts/actions/runs/26114116060/job/76798752012; https://github.com/canonical/craft-parts/actions/runs/26114116060/job/76798752236; https://github.com/canonical/craft-parts/actions/runs/26114116060/job/76798752262	https://github.com/canonical/craft-parts/actions/runs/26114116060	feat(overlay): plugins can define overlay commands
26108138269	2026-05-19T15:42:23Z	-	test-python-plugins / Slow tests (noble, s390x, edge, 3.12); test-java-plugins / Slow tests (noble, s390x, edge, 3.12); test-common / Slow tests (noble, s390x, edge, 3.12); test-other-plugins / Slow tests (noble, s390x, edge, 3.12); test-common / Fast tests (noble, s390x, edge)	https://github.com/canonical/craft-parts/actions/runs/26108138269/job/76792534580; https://github.com/canonical/craft-parts/actions/runs/26108138269/job/76792534601; https://github.com/canonical/craft-parts/actions/runs/26108138269/job/76792534618; https://github.com/canonical/craft-parts/actions/runs/26108138269/job/76792534759; https://github.com/canonical/craft-parts/actions/runs/26108138269/job/76792535009	https://github.com/canonical/craft-parts/actions/runs/26108138269	feat(snaps): use '@' for separating stage-snap names from their channels.
26105327410	2026-05-19T14:54:40Z	-	test-common / Fast tests (noble, s390x, edge)	https://github.com/canonical/craft-parts/actions/runs/26105327410/job/76767416562	https://github.com/canonical/craft-parts/actions/runs/26105327410	feat(snaps): use '@' for separating stage-snap names from their channels.
26037111119	2026-05-18T13:39:09Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/26037111119/job/76538215963	https://github.com/canonical/craft-parts/actions/runs/26037111119	build(deps): update dependency sphinx-substitution-extensions to v2026
25998716273	2026-05-17T18:10:54Z	-	test-other-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/25998716273/job/76417762630	https://github.com/canonical/craft-parts/actions/runs/25998716273	fix(organize): make organizing to the overlay idempotent (#1541)
25998261971	2026-05-17T17:50:33Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/25998261971/job/76416577935	https://github.com/canonical/craft-parts/actions/runs/25998261971	fix(organize): make organizing to the overlay idempotent
25963938977	2026-05-16T14:05:59Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/25963938977/job/76323959328	https://github.com/canonical/craft-parts/actions/runs/25963938977	build(deps): update pre-commit hook astral-sh/ruff-pre-commit to v0.1…
25955229666	2026-05-16T06:40:20Z	-	test-java-plugins / Slow tests (noble, s390x, edge, 3.12)	https://github.com/canonical/craft-parts/actions/runs/25955229666/job/76300568673	https://github.com/canonical/craft-parts/actions/runs/25955229666	build(deps): update dependency mypy to v2 (main)
